ID,country,name,capacity_el,storage_capacity,zone_el,charge_bid_price,discharge_bid_price
S3SE,SE,Fjallsj,1.636661065,1.636661065,SE2,83.48470878,117.8437702
S4SE,SE,Edsele,2.454991597,2.454991597,SE2,87.08267843,121.4417399
S5SE,SE,Storbrannkullen Storbrankullen,14.1843959,14.1843959,SE2,67.97651843,102.3355799
S6SE,SE,Landafors hydropower,0.272776844,6.82E-02,SE2,79.22732403,113.5863855
S7SE,SE,Landafors,1.636661065,3.27332213,SE2,63.2979609,97.65702234
S8SE,SE,Gavle Ingrid BESS,3.27332213,3.27332213,SE2,71.77482654,106.133888
S9SE,SE,Sandviken energy storage,5.455536883,5.455536883,SE3,74.96830441,109.3273658
S10SE,SE,Uppsala battery storage park,1.363884221,5.455536883,SE3,70.92981236,105.2888738
S11SE,SE,sala BESS,0.545553688,3.27332213,SE3,84.72556181,119.0846233
S12SE,SE,Vasters energy storage,3.27332213,3.27332213,SE3,68.08163104,102.4406925
S13SE,SE,Eskilstuna BESS,5.455536883,5.455536883,SE3,83.75033095,118.1093924
S14SE,SE,Ensto Fortum,0.152755033,6.00E-02,SE3,77.40304509,111.7621065
S15SE,SE,Grums BESS,2.727768441,3.246044445,SE3,87.41065139,121.7697128
S16SE,SE,Katrineholm energy storage,5.455536883,5.455536883,SE3,85.26794,119.6270014
S17SE,SE,Linkping solarplusstorage,0.545553688,0.545553688,SE4,70.66512974,105.0241912
S18SE,SE,Mjlby energy storage,2.182214753,2.182214753,SE4,85.38352552,119.742587
S19SE,SE,Falkping energy storage,4.364429506,4.364429506,SE4,62.95078602,97.30984746
S20SE,SE,BatteryLoop I,0.818330532,0.818330532,SE4,77.58082208,111.9398835
S21SE,SE,Lindome BESS,4.091652662,4.091652662,SE4,64.89657824,99.25563967
S22SE,SE,Kungsbacka BESS,4.091652662,4.091652662,SE4,66.96465244,101.3237139
S23SE,SE,Vaggeryd energy storage,3.27332213,3.27332213,SE4,67.49937342,101.8584349
S24SE,SE,Vimmerby BESS Ingrid,5.455536883,5.455536883,SE4,84.54813275,118.9071942
S25SE,SE,Varberg BESS,5.455536883,5.455536883,SE4,77.91774553,112.276807
S26SE,SE,Falkenberg BESS,2.836879179,1.363884221,SE4,83.86689954,118.225961
S27SE,SE,Varberg  Tvker BESS,3.000545286,3.818875818,SE4,59.5997936,93.95885504
S28SE,SE,Varnamo energy storage,5.455536883,5.455536883,SE4,61.56268855,95.92174998
S29SE,SE,Nybro BESS,3.27332213,3.27332213,SE4,61.96518412,96.32424556
S30SE,SE,Nybro BESS,1.363884221,1.363884221,SE4,84.22597168,118.5850331
S31SE,SE,Karlskrona energy storages,4.364429506,4.364429506,SE4,69.33961686,103.6986783
S32SE,SE,Landskrona BESS,5.455536883,5.455536883,SE4,63.99472943,98.35379086
S33SE,SE,Korkom BESS,4.091652662,4.091652662,SE2,61.43987482,95.79893626
S34SE,SE,Storen Power Reserve,10.91107377,10.91107377,SE2,72.40946458,106.768526
S35SE,SE,Isbillen Power Reserve,25.61374566,25.61374566,SE2,73.7562025,108.1152639
S36SE,SE,Vasteras Ingrid BESS,3.27332213,3.27332213,SE3,89.36804676,123.7271082
S37SE,SE,Haninge BESS,5.455536883,4.091652662,SE3,68.97067463,103.3297361
S38SE,SE,Jnkping BESS,2.727768441,2.727768441,SE4,86.52686419,120.8859256
S39SE,SE,Hjuleberg windplusstorage,8.183305324,9.547189545,SE4,70.03774059,104.396802
S40SE,SE,Bredhalla BESS,11.59301588,11.59301588,SE4,69.8563337,104.2153951
S41SE,SE,Kalmar BESS,1.363884221,1.363884221,SE4,73.03145227,107.3905137
S42SE,SE,Hge Vag windplusstorage,6.819421103,7.91052848,SE4,76.94354246,111.3026039
S43SE,SE,Raftsjohojden Raftsjhjden,5.455536883,0,SE2,78.71250759,113.071569
S44SE,SE,Ilmatar Edsele BESS,24.54991597,49.09983194,SE2,79.72514769,114.0842091
S45SE,SE,Ellevio Sderala BESS,10.91107377,10.91107377,SE2,77.71430269,112.0733641
S46SE,SE,Ellevio Mora BESS,10.91107377,10.91107377,SE2,71.95298647,106.3120479
S47SE,SE,Filipstad solorplusstorage,6.819421103,0,SE3,78.43529392,112.7943554
S48SE,SE,Malarenergi Vasters BESS,27.27768441,27.27768441,SE3,63.21318498,97.57224641
S49SE,SE,Stockholm Exergi 80 MW BESS,21.82214753,21.82214753,SE3,80.20649349,114.5655549
S50SE,SE,Ilmatar Arboga BESS,60.01090571,120.0218114,SE3,70.06981944,104.4288809
S51SE,SE,Ellevio Orebro BESS,10.91107377,10.91107377,SE3,65.45984086,99.8189023
S52SE,SE,torp,10.91107377,0,SE3,79.75690449,114.1159659
S53SE,SE,SENS Hallsberg BESS,13.63884221,21.82214753,SE3,83.28859056,117.647652
S54SE,SE,Katrineholm,13.63884221,0,SE3,75.02062588,109.3796873
S55SE,SE,SENS katrineholm BESS,13.63884221,27.27768441,SE3,65.97534157,100.334403
S56SE,SE,Ilmatar Motala BESS,27.27768441,54.55536883,SE3,63.26368454,97.62274598
S57SE,SE,Femstenaberg,5.455536883,5.455536883,SE3,69.36885508,103.7279165
S58SE,SE,Grastorp project,10.91107377,0,SE4,88.62455634,122.9836178
S59SE,SE,Alingsas Alingss Energi Battery Storage Project,4.63720635,4.63720635,SE4,85.96728385,120.3263453
S60SE,SE,Ilmatar Vastervik BESS,27.27768441,54.55536883,SE4,83.6435215,118.0025829
S61SE,SE,ib Vogt Alvesta BESS,13.63884221,13.63884221,SE4,60.24903683,94.60809827
S62SE,SE,Ilmatar Halmstad BESS,27.27768441,54.55536883,SE4,79.38628833,113.7453498
S63SE,SE,Ilmatar markaryd BESS,24.54991597,49.09983194,SE4,62.54294905,96.90201049
S64SE,SE,Ilmatar Almhult BESS,24.54991597,49.09983194,SE4,69.113515,103.4725764
S65SE,SE,Karlshamn BESS,27.27768441,54.55536883,SE4,63.07452996,97.4335914
S1GB,GB, Broxburn,12.1426487,9.714118959,GB,89.14693065,123.5059921
S2GB,GB, Carrickfergus,6.071324349,3.035662175,GB,87.43512745,121.7941889
S3GB,GB, Darlington,1.517831087,1.517831087,GB,74.16461909,108.5236805
S4GB,GB, Kirkwall,1.21426487,0.485705948,GB,61.37350035,95.73256179
S5GB,GB, Leighton Buzzard,3.64279461,6.071324349,GB,70.79383011,105.1528915
S6GB,GB, Peterhead,0.607132435,0.607132435,GB,89.15708748,123.5161489
S7GB,GB, Wolverhampton,1.21426487,0.607132435,GB,86.83337944,121.1924409
S8GB,GB,AES Kilroot Station Battery Storage Array,6.071324349,3.035662175,GB,85.77239303,120.1314545
S9GB,GB,Aldon Road,3.64279461,3.64279461,GB,73.92133751,108.2803989
S10GB,GB,Anchor Lane Energy Centre,2.42852974,2.42852974,GB,67.23049307,101.5895545
S11GB,GB,Asfordby Business Park 1,14.20689898,14.20689898,GB,87.22873657,121.587798
S12GB,GB,Aven Industrial Estate,12.1426487,12.1426487,GB,80.29791753,114.656979
S13GB,GB,Beaufort Road,12.1426487,12.1426487,GB,65.4334707,99.79253214
S14GB,GB,Berfern Farm,3.035662175,3.035662175,GB,59.85363866,94.2127001
S15GB,GB,Berry Court Solar Farm  energy storage,0.607132435,0.607132435,GB,62.05788887,96.4169503
S16GB,GB,Blackburn Meadows ,6.071324349,4.371353531,GB,59.66800761,94.02706905
S17GB,GB,Blackpark Farm ,12.1426487,12.1426487,GB,87.1730116,121.532073
S18GB,GB,Boscar Grange Farm,16.39257574,16.39257574,GB,81.15989324,115.5189547
S19GB,GB,Braintree Road Substation,30.35662175,30.35662175,GB,74.05289221,108.4119536
S20GB,GB,Breach Farm  Energy Barn,6.071324349,6.071324349,GB,85.33995247,119.6990139
S21GB,GB,Bristol Road,12.1426487,12.1426487,GB,70.10956164,104.4686231
S22GB,GB,Burbo Bank Energy Storage Project HIVE,1.21426487,1.21426487,GB,84.68092245,119.0399839
S23GB,GB,Burwell Main SubStation,30.35662175,30.35662175,GB,86.63358674,120.9926482
S24GB,GB,Callywhite Lane Commercial Estate,10.92838383,10.92838383,GB,61.9169971,96.27605854
S25GB,GB,Calow Green Farm,8.499854089,8.499854089,GB,73.54103617,107.9000976
S26GB,GB,CARES,327.8515149,1517.831087,GB,61.19694293,95.55600437
S27GB,GB,Carland Cross Wind Farm  Storage,0.607132435,0.607132435,GB,59.82202968,94.18109112
S28GB,GB,Carnegie Road Phase 2,24.2852974,24.2852974,GB,70.0769761,104.4360375
S29GB,GB,Cefn y Maes Community Renewable Energy Park,0.303566217,0.303566217,GB,79.88893506,114.2479965
S30GB,GB,Chapel Farm,30.05305553,30.05305553,GB,77.0986294,111.4576908
S31GB,GB,Charleywood Road  Knowsley Industrial Park,30.35662175,30.35662175,GB,70.79810242,105.1571639
S32GB,GB,Chelveston Renewable Energy Park,12.1426487,12.1426487,GB,59.98985831,94.34891975
S33GB,GB,Claredown Farm,12.1426487,12.1426487,GB,86.30886938,120.6679308
S34GB,GB,Classic Marble Showers Site,29.14235688,29.14235688,GB,74.96175477,109.3208162
S35GB,GB,Clayhill,3.64279461,2.003537035,GB,88.18046794,122.5395294
S36GB,GB,Cleator,6.071324349,12.1426487,GB,65.28761991,99.64668135
S37GB,GB,Cleveland Potash,3.64279461,3.64279461,GB,70.99099834,105.3500598
S38GB,GB,Coombe Farm,4.553493262,4.553493262,GB,66.78744156,101.146503
S39GB,GB,Cottam Power Station,29.74948931,29.74948931,GB,86.75105261,121.110114
S40GB,GB,Creyke Beck,30.35662175,30.35662175,GB,80.02375139,114.3828128
S41GB,GB,Creyke Beck Substation,30.05305553,30.05305553,GB,78.28292722,112.6419887
S42GB,GB,Creyke Substation,30.05305553,30.05305553,GB,77.88843809,112.2474995
S43GB,GB,Dc1 Boscombe Road,1.032125139,1.032125139,GB,71.62902557,105.988087
S44GB,GB,Dolgarrog Hydro Power Station,3.035662175,3.035662175,GB,66.65908902,101.0181505
S45GB,GB,Dollymans Storage,60.71324349,60.71324349,GB,69.35493585,103.7139973
S46GB,GB,Dorking Battery Energy Storage System,3.64279461,3.64279461,GB,77.73665034,112.0957118
S47GB,GB,Douglas West Wind Farm extension,12.1426487,12.1426487,GB,65.15927711,99.51833855
S48GB,GB,Drumfad Wood,18.1532598,18.1532598,GB,88.6925836,123.051645
S49GB,GB,Easter Parkhead Farm,12.08193546,12.08193546,GB,70.29027669,104.6493381
S50GB,GB,Eden Project,3.035662175,3.035662175,GB,83.75488064,118.1139421
S51GB,GB,Ellbridge Lane,30.35662175,30.35662175,GB,63.01368993,97.37275137
S52GB,GB,Enderby Storage  Redcomb Farm,30.35662175,30.35662175,GB,77.25518009,111.6142415
S53GB,GB,Falcon Project,0.151783109,0.151783109,GB,77.0592165,111.4182779
S54GB,GB,Fideoak Mills,18.21397305,18.21397305,GB,82.09078151,116.4498429
S55GB,GB,Flat Holm Microgrid Project ,3.04E-03,3.04E-03,GB,61.35173041,95.71079184
S56GB,GB,Fleet Substation,30.35662175,30.35662175,GB,83.45181622,117.8108777
S57GB,GB,Fordtown Energy Storage,30.35662175,30.35662175,GB,83.27004476,117.6291062
S58GB,GB,Former Rugeley Power Station,30.35662175,30.35662175,GB,79.06396796,113.4230294
S59GB,GB,Foula Community Electricity Scheme ,9.71E-03,9.71E-03,GB,86.28423197,120.6432934
S60GB,GB,Fraserburgh Development,15.17831087,15.17831087,GB,63.46586424,97.82492568
S61GB,GB,Gloucestershire Science and Technology Park,18.21397305,18.21397305,GB,81.76408069,116.1231421
S62GB,GB,Gloucestershire Science and Technology Park small,0.607132435,0.607132435,GB,80.16340122,114.5224627
S63GB,GB,Grendon Storage,30.35662175,30.35662175,GB,63.59201225,97.95107369
S64GB,GB,Gresham,3.035662175,3.035662175,GB,75.56149836,109.9205598
S65GB,GB,Hadham Road,6.071324349,6.071324349,GB,79.74625272,114.1053142
S66GB,GB,Hamble Lane Battery Energy Storage,3.64279461,3.64279461,GB,70.20107185,104.5601333
S67GB,GB,Harker Grid Sub Station,30.35662175,30.35662175,GB,65.90435525,100.2634167
S68GB,GB,Higher Hill Farm Energy Storage,0.18213973,0.18213973,GB,88.04798071,122.4070421
S69GB,GB,Carrington facility cryogenic energy storage,30.35662175,151.7831087,GB,77.71564014,112.0747016
S70GB,GB,Hill Farm  Energy Barn,6.071324349,6.071324349,GB,83.82021585,118.1792773
S71GB,GB,Holden Way,3.64279461,3.64279461,GB,86.35082127,120.7098827
S72GB,GB,Huggins Hall,24.2852974,48.57059479,GB,62.12267105,96.48173249
S73GB,GB,Hywind 2,0.607132435,0.607132435,GB,74.42505276,108.7841142
S74GB,GB,Isle of Eigg Electrification Project ,0.036427946,0.036427946,GB,65.86922184,100.2282833
S75GB,GB,Isle of Muck Microgrid System,2.73E-02,2.73E-02,GB,61.78623511,96.14529655
S76GB,GB,Isle of Rum Microgrid Project,2.73E-02,2.73E-02,GB,84.96414489,119.3232063
S77GB,GB,J3 Business Park,0.607132435,0.607132435,GB,74.35695766,108.7160191
S78GB,GB,Jamesfield Organic Centre,11.53551626,11.53551626,GB,78.51692005,112.8759815
S79GB,GB,JB Wheaton,3.04E-03,3.04E-03,GB,60.47263166,94.8316931
S80GB,GB,Jenny Field Drive,3.035662175,3.035662175,GB,66.97559236,101.3346538
S81GB,GB,Kemsley Substation,30.35662175,30.35662175,GB,65.70897903,100.0680405
S82GB,GB,Kerrow Farm,17.60684061,17.60684061,GB,71.73273772,106.0917992
S83GB,GB,Kilshaw Street,12.1426487,12.1426487,GB,73.4081127,107.7671741
S84GB,GB,Kings Barn Farm  Energy Barn,6.071324349,6.071324349,GB,82.17775332,116.5368148
S85GB,GB,Kip Water Hydro Scheme,0.607132435,0.607132435,GB,85.04258288,119.4016443
S86GB,GB,Kirkhaw Lane  Resubmission,12.1426487,12.1426487,GB,86.88404912,121.2431106
S87GB,GB,Lackenby,30.35662175,30.35662175,GB,67.43802458,101.797086
S88GB,GB,Land adjacent Bonnybridge Substation,12.08193546,12.08193546,GB,87.86997634,122.2290378
S89GB,GB,Land Adjacent Davanden Kennels,4.553493262,4.553493262,GB,65.35453957,99.71360101
S90GB,GB,Land Adjacent to 4 Redcote Lane,30.35662175,30.35662175,GB,75.76719681,110.1262583
S91GB,GB,Land at and adjacent to Leicester Forest Services,0.910698652,0.910698652,GB,66.50762996,100.8666914
S92GB,GB,Land at Calwaite,3.64279461,3.64279461,GB,89.23354327,123.5926047
S93GB,GB,Carnegie Road,12.1426487,12.1426487,GB,62.57801916,96.9370806
S94GB,GB,Land at Derwenthaugh Eco Parc,17.60684061,17.60684061,GB,82.11571826,116.4747797
S95GB,GB,Land At Dunkeswell Airfield,3.946360827,3.946360827,GB,61.30340776,95.6624692
S96GB,GB,Land North of Actrees Solar Farm,30.35662175,30.35662175,GB,63.84933963,98.20840107
S97GB,GB,Land North of Thornton Road,12.08193546,12.08193546,GB,73.58603868,107.9451001
S98GB,GB,Land off Queenborough Road,24.2852974,24.2852974,GB,87.91310956,122.272171
S99GB,GB,Land off Shilton Lane,11.53551626,11.53551626,GB,74.14998026,108.5090417
S100GB,GB,Land SW of Shilton Cottage,18.1532598,18.1532598,GB,74.49183779,108.8508992
S101GB,GB,Land To The East Of Wholeflats Road,12.1426487,12.1426487,GB,87.90907312,122.2681346
S102GB,GB,Land to the west of Clay Hill Pit,12.1426487,12.1426487,GB,60.22963401,94.58869544
S103GB,GB,Lascar Works ,12.1426487,12.1426487,GB,67.46308835,101.8221498
S104GB,GB,Lathom Pilkington Technical Centre Battery Storage,1.21426487,1.21426487,GB,62.80323454,97.16229598
S105GB,GB,Leechpool Farm  Norrington Battery Storage,7.892721654,7.892721654,GB,82.07621204,116.4352735
S106GB,GB,Leighton Hall Farm,12.1426487,12.1426487,GB,76.55214912,110.9112106
S107GB,GB,Leverton Farm  Energy Barn,6.071324349,6.071324349,GB,74.07273958,108.431801
S108GB,GB,Limberlost Solar Farm ,0.151783109,0.151783109,GB,68.51617084,102.8752323
S109GB,GB,Litchlake Farm,6.071324349,6.071324349,GB,85.39147547,119.7505369
S110GB,GB,Lockleaze Energy Storage,9.106986524,9.106986524,GB,78.11453248,112.4735939
S111GB,GB,London Distribution Park,2.28888928,2.28888928,GB,77.55350715,111.9125686
S112GB,GB,Long Mountain Wind Farm,0.303566217,0.303566217,GB,86.19789186,120.5569533
S113GB,GB,Lovedean Substation,30.35662175,30.35662175,GB,79.67512335,114.0341848
S114GB,GB,Mannington Battery Storage Plant,30.35662175,30.35662175,GB,86.3433406,120.702402
S115GB,GB,Manor Farm Energy Storage,5.828471375,5.828471375,GB,75.18916145,109.5482229
S116GB,GB,Manton Wood,6.071324349,6.071324349,GB,87.85748055,122.216542
S117GB,GB,Melksham Substation East Storage,30.35662175,30.35662175,GB,82.56017288,116.9192343
S118GB,GB,Melksham Substation West Storage,30.35662175,30.35662175,GB,67.04018872,101.3992502
S119GB,GB,Meteor Business Park,12.1426487,12.1426487,GB,63.98477389,98.34383532
S120GB,GB,Middleton Clean Energy Plant,30.35662175,30.35662175,GB,73.12587795,107.4849394
S121GB,GB,Minety North,30.35662175,30.35662175,GB,62.4226636,96.78172504
S122GB,GB,Minety South Battery Storage,30.35662175,30.35662175,GB,79.86083077,114.2198922
S123GB,GB,Neatscourt,0.607132435,0.607132435,GB,87.99074884,122.3498103
S124GB,GB,Nether Moor Field,30.35662175,30.35662175,GB,59.80424909,94.16331052
S125GB,GB,Wishaw Energy Storage,30.35662175,30.35662175,GB,66.16694791,100.5260093
S126GB,GB,Nevendon,6.071324349,2.003537035,GB,88.90909255,123.268154
S127GB,GB,Noriker Power Staunch,12.1426487,6.071324349,GB,75.19770409,109.5567655
S128GB,GB,North West Of Jameston Farm,12.08193546,12.08193546,GB,78.36680122,112.7258627
S129GB,GB,Falkirk Stadium EV charging station,0.111105236,0.122033619,GB,62.9950085,97.35406994
S130GB,GB,Northern Isles New Energy Solution NINES 1,0.607132435,0.607132435,GB,70.68498561,105.044047
S131GB,GB,Norton,30.35662175,30.35662175,GB,72.31148004,106.6705415
S132GB,GB,Norwich Road Industrial Estate,24.2852974,24.2852974,GB,74.03765452,108.396716
S133GB,GB,Norwich Substation Storage Facility,30.35662175,30.35662175,GB,67.5547792,101.9138406
S134GB,GB,Oil Sites Road,5.846078216,5.846078216,GB,83.55121797,117.9102794
S135GB,GB,Old Green Farm  Alveston Battery Storage,6.071324349,6.071324349,GB,65.76363348,100.1226949
S136GB,GB,Osbaldwick Substation,30.35662175,30.35662175,GB,66.76892568,101.1279871
S137GB,GB,Oxcroft Solar Farm,0.607132435,0.607132435,GB,70.27057584,104.6296373
S138GB,GB,Copley Wood,0.18213973,0.388564758,GB,67.7622492,102.1213106
S139GB,GB,SSDC Site in Taunton,18.21397305,18.21397305,GB,69.75724181,104.1163033
S140GB,GB,Peel Common Waste Water Treatment Works,12.1426487,12.1426487,GB,88.64368148,123.0027429
S141GB,GB,Pelham,30.35662175,30.35662175,GB,62.25331644,96.61237787
S142GB,GB,Pen y Cymoedd Energy Storage,13.35691357,17.60684061,GB,89.01131859,123.37038
S143GB,GB,Penwortham Sub Station,30.35662175,30.35662175,GB,85.82264982,120.1817113
S144GB,GB,Perseverance Road,12.1426487,12.1426487,GB,67.62115113,101.9802126
S145GB,GB,Petre Street,12.1426487,12.1426487,GB,73.50047902,107.8595405
S146GB,GB,Philip Dennis Food Service,2.276746631,2.276746631,GB,69.6632936,104.022355
S147GB,GB,Pikelaw Place,6.071324349,6.071324349,GB,71.02770964,105.3867711
S148GB,GB,Pilsworth Landfill Site,3.035662175,9.106986524,GB,73.6474028,108.0064642
S149GB,GB,Pleasance Road,27.32095957,27.32095957,GB,68.4376288,102.7966902
S150GB,GB,Plot 2B EurolinkV,12.1426487,12.1426487,GB,77.72180236,112.0808638
S151GB,GB,Port of Tyne,21.24963522,13.964046,GB,84.83914441,119.1982059
S152GB,GB,Queen Margarets Industrial Estate,10.92838383,10.92838383,GB,82.47563902,116.8347005
S153GB,GB,Ravensroost Farm,30.35662175,30.35662175,GB,84.9903657,119.3494271
S154GB,GB,Ray Battery Storage Facility,12.1426487,12.1426487,GB,86.91550273,121.2745642
S155GB,GB,Rayleigh Transforming Station,6.557030297,6.557030297,GB,69.73060822,104.0896697
S156GB,GB,Riverford Farm,30.35662175,30.35662175,GB,70.61768565,104.9767471
S157GB,GB,Riverside Energy Park,12.1426487,12.1426487,GB,61.73555795,96.09461939
S158GB,GB,Roosecote,29.74948931,14.87474466,GB,74.68034077,109.0394022
S159GB,GB,Rubber and Allied Products,24.2852974,24.2852974,GB,88.18479986,122.5438613
S160GB,GB,Rusholme Grange,21.24963522,21.24963522,GB,71.69365854,106.05272
S161GB,GB,Salcey Solar Farm,0.607132435,0.607132435,GB,74.53474626,108.8938077
S162GB,GB,Salt End Lane,29.74948931,29.74948931,GB,68.03776554,102.396827
S163GB,GB,Severn Road,10.92838383,10.92838383,GB,66.38481788,100.7438793
S164GB,GB,Shepherds Rig Wind Farm,3.64279461,3.64279461,GB,67.9983116,102.357373
S165GB,GB,Showfield Lane,3.035662175,3.035662175,GB,81.81701618,116.1760776
S166GB,GB,Silver Spinney Farm,3.035662175,3.035662175,GB,77.43568885,111.7947503
S167GB,GB,Slamseys Energy Storage,6.071324349,6.071324349,GB,61.94085472,96.29991616
S168GB,GB,Slepe Farm,0.151783109,0.151783109,GB,79.01892891,113.3779903
S169GB,GB,Snarlton Farm,30.35662175,30.35662175,GB,59.6958743,94.05493574
S170GB,GB,South Kirkby Business Park,6.071324349,6.071324349,GB,65.58212839,99.94118983
S171GB,GB,Southall Lane Waste Depot,0.036427946,0.036427946,GB,76.91886361,111.2779251
S172GB,GB,Sparsholt college,1.21426487,1.21426487,GB,69.03044773,103.3895092
S173GB,GB,Steyning Battery Energy Storage Facility,10.92838383,10.92838383,GB,74.1655797,108.5246411
S174GB,GB,Stockbridge Road,6.071324349,6.071324349,GB,75.39406412,109.7531256
S175GB,GB,Stony Energy Storage Facility,48.57059479,48.57059479,GB,62.34450731,96.70356875
S176GB,GB,STOR Field 9,22.46390009,22.46390009,GB,72.67994159,107.039003
S177GB,GB,Strichen North,15.17831087,15.17831087,GB,60.52741482,94.88647625
S178GB,GB,Strichen South,6.071324349,6.071324349,GB,89.35222014,123.7112816
S179GB,GB,Sundon Substation,30.35662175,30.35662175,GB,80.71177875,115.0708402
S180GB,GB,Sundridge Hill,30.05305553,30.05305553,GB,71.95533405,106.3143955
S181GB,GB,Sunnydale Farm,2.5681702,2.5681702,GB,77.22888033,111.5879418
S182GB,GB,Taunton Substation ,30.35662175,30.35662175,GB,88.98039275,123.3394542
S183GB,GB,The Everest System,3.04E-02,3.04E-02,GB,82.36346952,116.722531
S184GB,GB,The Hollies,14.57117844,14.57117844,GB,85.56711199,119.9261734
S185GB,GB,Thrybergh Hydroelectric Scheme,0.728558922,0.728558922,GB,86.68176444,121.0408259
S186GB,GB,Tofts Lane,24.2852974,24.2852974,GB,70.73292934,105.0919908
S187GB,GB,Tollgate Farm Battery Storage Resubmission,30.05305553,30.05305553,GB,86.8451304,121.2041918
S188GB,GB,Tormywheel Wind Farm,0.607132435,0.607132435,GB,81.56037616,115.9194376
S189GB,GB,Traston Road,12.1426487,12.1426487,GB,71.32814243,105.6872039
S190GB,GB,Trent Basin Community Battery,0.303566217,0.303566217,GB,85.63394889,119.9930103
S191GB,GB,Trevol Business Park,6.071324349,6.071324349,GB,84.62816008,118.9872215
S192GB,GB,Troston Loch Wind Farm,12.1426487,12.1426487,GB,78.82151655,113.180578
S193GB,GB,Tynemouth Energy Storage System TESS,15.17831087,7.589155437,GB,66.20052354,100.559585
S194GB,GB,Unit 15  Borrowmeadow Road,11.53551626,11.53551626,GB,75.51578899,109.8748504
S195GB,GB,Ventura Park,4.249927044,4.249927044,GB,67.08740928,101.4464707
S196GB,GB,Watts Group Factory Site,6.071324349,6.071324349,GB,87.09722165,121.4562831
S197GB,GB,West Burton,29.74948931,14.87474466,GB,69.26123973,103.6203012
S198GB,GB,West Didsbury Battery Storage,30.35662175,60.71324349,GB,83.50011065,117.8591721
S199GB,GB,Western International Market WIM Site,0.145711784,0.145711784,GB,61.26538251,95.62444395
S200GB,GB,Whitelaw Brae Wind farm,2.42852974,2.42852974,GB,62.6574022,97.01646364
S201GB,GB,Whitelee Solar  Hydrogen  BESS,30.35662175,60.71324349,GB,68.04362961,102.4026911
S202GB,GB,Willersey solar farm ,0.607132435,0.607132435,GB,66.18365562,100.5427171
S203GB,GB,Wolverhampton West Sub Station,30.35662175,30.35662175,GB,67.41343373,101.7724952
S204GB,GB,Wull Muir Wind Farm,2.42852974,2.42852974,GB,63.22130271,97.58036415
S207GB,GB,Shetland Island Wartsila,4.857059479,3.64279461,GB,72.14484006,106.5039015
S208GB,GB,Orkney Storage Park Project,1.21426487,0.303566217,GB,63.36259266,97.7216541
S209GB,GB,European Marine Energy Centre,1.092838383,1.092838383,GB,81.24901493,115.6080764
S210GB,GB,Tidal flow Eday,1.092838383,1.092838383,GB,72.58957138,106.9486328
S211GB,GB,Arbroath,21.24963522,31.57088662,GB,59.84188061,94.20094205
S212GB,GB,West Gourdie  Dundee battery,30.35662175,30.35662175,GB,63.54484982,97.90391126
S213GB,GB,Dunsinane,30.35662175,0,GB,72.98111885,107.3401803
S214GB,GB,Coupar Angus,24.2852974,24.2852974,GB,59.76385813,94.12291957
S215GB,GB,Dundee Technology Park,30.2959085,0,GB,77.49345798,111.8525194
S216GB,GB,Jamesfield Farm,29.74948931,59.49897862,GB,77.64121938,112.0002808
S217GB,GB,Gore Street Ferrymuir,30.2959085,30.2959085,GB,74.00524437,108.3643058
S218GB,GB,Zenobe Kings Barn,5.828471375,5.828471375,GB,67.20513791,101.5641993
S219GB,GB,Roaring Hill Energy Storage,30.35662175,60.71324349,GB,81.19210338,115.5511648
S220GB,GB,Fife utilityscale battery project,30.35662175,0,GB,68.1268401,102.4859015
S221GB,GB,Little RaithHEIT,30.05305553,60.10611106,GB,67.15388102,101.5129425
S222GB,GB,Wester DodAikengall,48.57059479,0,GB,62.72869453,97.08775597
S223GB,GB,Byers Brae Battery Storage Facility,18.21397305,18.21397305,GB,77.29487524,111.6539367
S224GB,GB,Wishaw Battery,30.35662175,60.71324349,GB,83.44201972,117.8010812
S225GB,GB,Whitelee,30.35662175,30.35662175,GB,78.17033604,112.5293975
S226GB,GB,Kells Ireland battery,30.35662175,15.17831087,GB,68.60739237,102.9664538
S227GB,GB,Castlereagh Battery Storage,30.35662175,30.35662175,GB,63.66169282,98.02075426
S228GB,GB,Gorestreet Drumkee,30.35662175,12.93192086,GB,61.13670681,95.49576824
S229GB,GB,HarestanesForest of Ae windplusstorage,30.35662175,60.71324349,GB,69.77711915,104.1361806
S230GB,GB,NPCM13,2.42852974,0,GB,78.46663487,112.8256963
S231GB,GB,Triangulum MMU,0.18213973,0.18213973,GB,77.64893846,112.0079999
S232GB,GB,Limejump Virtual 3 Limited NBLEV1,5.949897862,5.949897862,GB,61.52773519,95.88679663
S233GB,GB,Limejump Ltd NBGAY2,4.553493262,4.553493262,GB,62.96059228,97.31965372
S234GB,GB,Cleator Battery Storage Limited,6.071324349,4.249927044,GB,64.71287257,99.071934
S235GB,GB,Ray windplusstorage,12.1426487,27.62452579,GB,71.030156,105.3892174
S236GB,GB,Tynemouth,15.17831087,10.32125139,GB,76.17377287,110.5328343
S237GB,GB,Flatworth BESS,10.62481761,0,GB,81.33647672,115.6955382
S238GB,GB,Hawthorn Pit HEIT,30.2959085,60.59181701,GB,66.58832021,100.9473816
S239GB,GB,Gorestreet Boulby,3.64279461,3.64279461,GB,65.03335642,99.39241785
S240GB,GB,Swangate project,30.35662175,61.92750836,GB,66.9953083,101.3543697
